wind_mw,solar_mw,storage_mwh,import_mw,demand_mult,unserved_mwh,curtailment_mwh,renewable_share_pct,operational_cost_eur,capex_eur,total_cost_eur
1882.0318050890817,3555.8415705293314,1604.051760547187,779.4775407713289,1.2854899655973286,0.0,581915.2,39.31,257055070.0,272361332.0,529416402.0
1624.207399295399,488.42451653972387,1072.1360718952747,514.2228701904145,1.4145432864735346,5.0,0.0,16.88,389032220.0,116696025.0,505728246.0
964.9366772624805,1397.8748708442831,1279.1265424742203,266.4633175008461,0.9838610465723742,0.0,10150.6,25.57,241118163.0,71199794.0,312317957.0
996.37411633951,1513.3084079994326,465.1398810577474,367.511810115128,1.1198354698957484,0.0,6141.7,23.87,280697541.0,56306330.0,337003872.0
682.8282518001573,1377.4546094087523,1371.4866909118907,296.8764745712853,1.4693147560292044,20800.1,0.0,14.82,415306366.0,47956571.0,463262937.0
1910.585620737101,1745.7048547292852,656.7224100093775,535.4347898300032,1.4091362932641749,0.0,8102.5,28.18,334500079.0,157711168.0,492211247.0
1360.6446050678128,2919.942335447891,1065.4445521314803,632.9176292676208,1.072893368509477,0.0,442550.1,37.07,222313521.0,177119294.0,399432815.0
1532.2522434169564,734.7286730463576,1389.5962576369964,860.7190683258941,0.9792617023809264,0.0,0.0,25.8,239211038.0,117389700.0,356600738.0
1280.9817590299028,345.19756607466263,1451.4312565428538,84.49321882352024,1.4615638936203756,101472.5,0.0,12.61,417932514.0,96000162.0,513932676.0
286.4955341288175,3480.7352926499616,1601.7683521701933,593.6820044663541,1.3695744627777282,0.0,343299.4,24.85,340894491.0,159075382.0,499969873.0
1657.814439279734,3434.078238026909,506.7667076783744,590.0758953583091,0.9570295185386407,0.0,894993.5,44.82,173870099.0,213917856.0,387787955.0
1284.7054845502928,621.7874338568233,1129.9012229448838,572.4305140338497,1.1795910917887364,0.0,0.0,18.01,318452053.0,87050550.0,405502602.0
1089.687251944861,2773.041905723914,1598.4894330241332,492.1532155754291,1.2597560649135673,0.0,210260.9,30.13,290047183.0,160237043.0,450284226.0
1941.6275514138624,434.6329262590758,234.20713180022102,87.70901191076841,1.2947179710243166,9079.0,0.0,20.89,337118709.0,121755890.0,458874599.0
